"","time","U","E","P","inoculum"
"209",20.8870292887029,6.23704923235839,22656.7922843254,1347.87305616991,10
"210",20.9874476987448,6.20831593829024,22759.4412946479,1348.05665536033,10
"211",21.0878661087866,6.1799191992242,22861.600093263,1348.22443134539,10
"212",21.1882845188284,6.15185757803029,22963.2731439233,1348.37774440635,10
"213",21.2887029288703,6.12412919008228,23064.4648705429,1348.51783833424,10
"214",21.3891213389121,6.09673175611479,23165.1796556813,1348.64585065907,10
"215",21.489539748954,6.0696626541356,23265.4218377997,1348.76282153378,10
"216",21.5899581589958,6.04291896789315,23365.195706714,1348.86970148655,10
"217",21.6903765690377,6.01649752634005,23464.505505808,1348.96735988186,10
"218",21.7907949790795,5.99039494104559,23563.3554290462,1349.05659145561,10
"219",21.8912133891213,5.96460763927185,23661.749617414,1349.13812229068,10
"220",21.9916317991632,5.9391318935078,23759.6921604129,1349.21261612712,10
"221",22.092050209205,5.91396384879603,23857.1870947092,1349.28067957936,10
"222",22.1924686192469,5.88909954535471,23954.2384048486,1349.34286718818,10
"223",22.2928870292887,5.86453494114419,24050.8500216918,1349.39968570286,10
"224",22.3933054393305,5.84026593036359,24147.0258224005,1349.45159820791,10
"225",22.4937238493724,5.81628836012805,24242.7696306163,1349.49902789864,10
"226",22.5941422594142,5.7925980427931,24338.0852189962,1349.54236172891,10
"227",22.6945606694561,5.76919077490944,24432.9763038349,1349.58195299012,10
"228",22.7949790794979,5.74606234160848,24527.4465523172,1349.61812483766,10
"229",22.8953974895398,5.72320853465786,24621.49957558,1349.65117226117,10
"230",22.9958158995816,5.70062515249382,24715.1389373371,1349.681365143,10
"231",23.0962343096234,5.67830801696432,24808.3681465127,1349.708949838,10
"232",23.1966527196653,5.65625297568267,24901.1906618957,1349.73415150004,10
"233",23.2970711297071,5.6344559063976,24993.6098940362,1349.7571759671,10
"234",23.397489539749,5.61291272562497,25085.6292029082,1349.77821124763,10
"235",23.4979079497908,5.59161939258157,25177.2518992861,1349.79742910582,10
"236",23.5983263598326,5.57057191196838,25268.4812460527,1349.81498649347,10
"237",23.6987447698745,5.54976633744487,25359.3204588993,1349.83102682359,10
"238",23.7991631799163,5.52919877450765,25449.7727069121,1349.84568113037,10
"239",23.8995815899582,5.50886538232539,25539.8411135902,1349.85906914578,10
"240",24,5.48876237629702,25629.5287571557,1349.87130025768,10
"241",0,100,1000,0,100
"242",0.100418410041841,94.7295846448317,2065.19769952829,0.0103261236571207,100
"243",0.200836820083682,81.0237429390817,3021.21578163693,0.0206045213954095,100
"244",0.301255230125523,63.4633968227455,3812.50437600895,0.0301724176893987,100
"245",0.401673640167364,46.3210702631809,4428.58051415249,0.0387910267499634,100
"246",0.502092050209205,32.0366057009685,4890.17533281641,0.0465584532981743,100
"247",0.602510460251046,21.2888240397501,5230.86588197516,0.0537421379544459,100
"248",0.702928870292887,13.7348428413511,5484.16939424921,0.0606464398985754,100
"249",0.803347280334728,8.66665617530243,5677.64290172432,0.0675450877365679,100
"250",0.903765690376569,5.37506848542196,5831.65863163721,0.0746612173544698,100
"251",1.00418410041841,3.28723207574134,5960.32768674591,0.0821710533153431,100
"252",1.10460251046025,1.98658683209553,6073.01755046827,0.0902154744681044,100
"253",1.20502092050209,1.18802971249854,6175.76735304246,0.0989119998178087,100
"254",1.30543933054393,0.703784366010747,6272.38831842942,0.108364626573381,100
"255",1.40585774058577,0.413387014823525,6365.24626532569,0.118671165712038,100
"256",1.50627615062761,0.241040958463791,6455.78994776605,0.129928493040572,100
"257",1.60669456066946,0.13978165466432,6544.89612745091,0.142236281253666,100
"258",1.7071129707113,0.0808852091127613,6633.08977029188,0.155699706446832,100
"259",1.80753138075314,0.0469865676777872,6720.68210007502,0.170431501440622,100
"260",1.90794979079498,0.0277002487975687,6807.85591449873,0.186553618334293,100
"261",2.00836820083682,0.0168786772179633,6894.71765271569,0.204198678747605,100
"262",2.10878661087866,0.0109191846936331,6981.32881087514,0.223511331152971,100
"263",2.2092050209205,0.00773132884097441,7067.7246940931,0.244649595083352,100
"264",2.30962343096234,0.00611413274387513,7153.92549434281,0.26778624633639,100
"265",2.41004184100418,0.00538459580337951,7239.94276922762,0.293110281166457,100
"266",2.51046025104602,0.00515842848341893,7325.78319372608,0.32082848766634,100
"267",2.61087866108787,0.00522196144800671,7411.45071196547,0.351167146896494,100
"268",2.71129707112971,0.00545808623514925,7496.94775967696,0.384373883336949,100
"269",2.81171548117155,0.00580386747011541,7582.27595241335,0.420719682973364,100
"270",2.91213389121339,0.00622652610545299,7667.43646978528,0.460501097204928,100
"271",3.01255230125523,0.00670997232000077,7752.43026840375,0.504042651277043,100
"272",3.11297071129707,0.00724732899182299,7837.25819940468,0.55169947683533,100
"273",3.21338912133891,0.00783683563655633,7921.9210731578,0.603860190411755,100
"274",3.31380753138075,0.00847962203116007,8006.41969539066,0.66095004108742,100
"275",3.41422594142259,0.00917852278772846,8090.75488779654,0.723434354460345,100
"276",3.51464435146443,0.00993746129421559,8174.92750041341,0.791822278847009,100
"277",3.61506276150628,0.0107611338577226,8258.93841992005,0.866670908135602,100
"278",3.71548117154812,0.0116548689824808,8342.78857572567,0.94858977166485,100
"279",3.81589958158996,0.0126245703588545,8426.47894521916,1.03824574368488,100
"280",3.9163179916318,0.0136767086211968,8510.01055867618,1.13636836102566,100
"281",4.01673640167364,0.0148183434323388,8593.38450433397,1.24375581799834,100
"282",4.11715481171548,0.016057163801517,8676.60193338921,1.3612811934389,100
"283",4.21757322175732,0.0174015226206242,8759.66406578004,1.48989952879135,100
"284",4.31799163179916,0.018860504526601,8842.5721959806,1.63065543635088,100
"285",4.418410041841,0.0204439806405358,8925.32769952222,1.78469140710544,100
"286",4.51882845188284,0.022162669059505,9007.93204008892,1.95325692287414,100
"287",4.61924686192469,0.0240282243740663,9090.38677687752,2.13771831973911,100
"288",4.71966527196653,0.0260533018387665,9172.69357300543,2.33956959744019,100
"289",4.82008368200837,0.0282516365812545,9254.85420450165,2.56044418742145,100
"290",4.92050209205021,0.0306381742727554,9336.87056954969,2.80212776754484,100
"291",5.02092050209205,0.0332291224032198,9418.74469951515,3.06657221815719,100
"292",5.12133891213389,0.0360420902910344,9500.47876995731,3.35591081434188,100
"293",5.22175732217573,0.0390961977124598,9582.07511303948,3.67247475926681,100
"294",5.32217573221757,0.0424122024960916,9663.53623083054,4.01881112497012,100
"295",5.42259414225941,0.0460126375756701,9744.86480972335,4.39770235618753,100
"296",5.52301255230125,0.0499219588145334,9826.06373607096,4.81218748023092,100
"297",5.6234309623431,0.0541667044329983,9907.13611308177,5.26558509024679,100
"298",5.72384937238494,0.058775663679271,9988.08527895657,5.76151805397676,100
"299",5.82426778242678,0.0637800650454463,10068.9148269725,6.30394094266331,100
"300",5.92468619246862,0.0692137741864444,10149.628626335,6.8971686043337,100
"301",6.02510460251046,0.075113495809197,10230.2308455405,7.54590795113067,100
"302",6.1255230125523,0.0815190145844856,10310.7259769711,8.25529180787042,100
"303",6.22594142259414,0.0884734263247011,10391.1188637575,9.0309154753557,100
"304",6.32635983263598,0.096023391065881,10471.4147286362,9.87887604116269,100
"305",6.42677824267782,0.104219435297115,10551.6192045942,10.8058144532311,100
"306",6.52719665271966,0.113116201131915,10631.7383685692,11.8189606748105,100
"307",6.62761506276151,0.122772760842804,10711.778777078,12.9261818594948,100
"308",6.72803347280335,0.133253011568978,10791.7475038243,14.1360336600546,100
"309",6.82845188284519,0.144625892863389,10871.6521817802,15.4578147065632,100
"310",6.92887029288703,0.156965826332888,10951.5010461618,16.901624264403,100
"311",7.02928870292887,0.170353061096292,11031.3029812556,18.478422926542,100
"312",7.12970711297071,0.184874051240238,11111.0675700409,20.2000962676668,100
"313",7.23012552301255,0.200621846000026,11190.8051469591,22.0795213971835,100
"314",7.33054393305439,0.21769648558918,11270.526853743,24.1306358926294,100
"315",7.43096234309623,0.23620539653635,11350.2446977714,26.3685080706679,100
"316",7.53138075313807,0.256263779543894,11429.9716151691,28.8094105662176,100
"317",7.63179916317992,0.277995011154665,11509.7215346458,31.4708922190167,100
"318",7.73221757322176,0.301531004026317,11589.509445504,34.371851030358,100
"319",7.8326359832636,0.327012505563044,11669.3514684183,37.5326055370286,100
"320",7.93305439330544,0.354589467651777,11749.2649274027,40.9749629863029,100
"321",8.03347280334728,0.384421237349226,11829.2684245942,44.7222828278234,100
"322",8.13389121338912,0.416676756025537,11909.3819157893,48.7995335051932,100
"323",8.23430962343096,0.451534648155449,11989.6267868703,53.2333398770503,100
"324",8.3347280334728,0.489183202435478,12070.0259285656,58.0520178697574,100
"325",8.43514644351465,0.529820207919855,12150.6038132817,63.2855949782201,100
"326",8.53556485355648,0.573652694619785,12231.386564161,68.9658090812373,100
"327",8.63598326359833,0.620896365627382,12312.4020241511,75.1260849803783,100
"328",8.73640167364017,0.67177490687731,12393.679817107,81.8014815767792,100
"329",8.83682008368201,0.726519031603674,12475.2514005946,89.0286046109364,100
"330",8.93723849372385,0.785365172582386,12557.1501090968,96.8454804651607,100
"331",9.03765690376569,0.848553884303506,12639.4111834498,105.291382851127,100
"332",9.13807531380753,0.916327865550688,12722.0717839179,114.406607224541,100
"333",9.23849372384937,0.988929588558646,12805.1709840656,124.232189621119,100
"334",9.33891213389121,1.06659841908079,12888.7497411279,134.809552959654,100
"335",9.43933054393306,1.14956737484631,12972.850839539,146.18009336317,100
"336",9.5397489539749,1.23805928441492,13057.5188034141,158.384683613289,100
"337",9.64016736401674,1.3322825185691,13142.7997739928,171.463102054226,100
"338",9.74058577405858,1.43242621739729,13228.7413481758,185.453381954581,100
"339",9.84100418410042,1.53865499175527,13315.3923738546,200.391081423795,100
"340",9.94142259414226,1.65110332653824,13402.8026984902,216.308480596595,100
"341",10.0418410041841,1.76986955040145,13491.0228694441,233.233713445259,100
"342",10.1422594142259,1.89500955177304,13580.1037826014,251.189845529604,100
"343",10.2426778242678,2.02653055661087,13670.0962781139,270.193916132557,100
"344",10.3430962343096,2.16438483047513,13761.050686176,290.25596660399,100
"345",10.4435146443515,2.30846373352364,13853.0163224763,311.378081175426,100
"346",10.5439330543933,2.45859232832515,13946.0409388066,333.553473656415,100
"347",10.6443514644351,2.61452472274894,14040.1701347228,356.765653543416,100
"348",10.744769874477,2.77594049468638,14135.4467383148,380.98771157384,100
"349",10.8451882845188,2.94244245406014,14231.9101708197,406.181766302899,100
"350",10.9456066945607,3.11355596218221,14329.595794961,432.29860073681,100
"351",11.0460251046025,3.28873002936208,14428.5342862923,459.27754459624,100
"352",11.1464435146444,3.46734059323476,14528.7510166877,487.046609345922,100
"353",11.2468619246862,3.64869556138362,14630.2654877394,515.522914623983,100
"354",11.347280334728,3.83204226141335,14733.0908209015,544.613406880716,100
"355",11.4476987447699,4.01657676455537,14837.233326854,574.215874568843,100
"356",11.5481171548117,4.20145515484823,14942.6921670845,604.2202422943,100
"357",11.6485355648536,4.38580625155937,15049.4591254144,634.510117422884,100
"358",11.7489539748954,4.56874573713174,15157.51849527,664.964535029865,100
"359",11.8493723849372,4.74939084420282,15266.8470936097,695.459874605615,100
"360",11.9497907949791,4.92687539805484,15377.4144020353,725.871847506914,100
"361",12.0502092050209,5.1003645355293,15489.1828492906,756.077517732909,100
"362",12.1506276150628,5.26906869083319,15602.1081665493,785.957278019259,100
"363",12.2510460251046,5.43225619507895,15716.1399165519,815.39670887557,100
"364",12.3514644351464,5.5892641398119,15831.2220882131,844.288255706601,100
"365",12.4518828451883,5.73950767379159,15947.2937456432,872.532710353841,100
"366",12.5523012552301,5.88248592168129,16064.2897796595,900.040399697662,100
"367",12.652719665272,6.01778714844128,16182.1416729888,926.732099297997,100
"368",12.7531380753138,6.14508997492619,16300.7782912796,952.539658524244,100
"369",12.8535564853556,6.26416341322449,16420.1266666398,977.406328178339,100
"370",12.9539748953975,6.37486416182429,16540.1127713575,1001.28677616861,100
"371",13.0543933054393,6.47713296863869,16660.6622366824,1024.14693868302,100
"372",13.1548117154812,6.57098799615614,16781.7010479797,1045.96353772402,100
"373",13.255230125523,6.65651897223992,16903.1561564685,1066.72348825779,100
"374",13.3556485355649,6.73387875987825,17024.9560400778,1086.4231351796,100
"375",13.4560669456067,6.8032755001143,17147.0311808957,1105.067389903,100
"376",13.5564853556485,6.86496415024105,17269.3144698021,1122.66878707473,100
"377",13.6569037656904,6.91923830669519,17391.7415491792,1139.24654775779,100
"378",13.7573221757322,6.96642202807046,17514.2510661084,1154.82557044487,100
"379",13.8577405857741,7.00686236850291,17636.7848712436,1169.43550959794,100
"380",13.9581589958159,7.04092233144009,17759.2881520822,1183.10986258772,100
"381",14.0585774058577,7.06897472613639,17881.7095084781,1195.88511930957,100
"382",14.1589958158996,7.0913963882265,18004.0009805044,1207.79998821333,100
"383",14.2594142259414,7.10856344990424,18126.1180316064,1218.89469072606,100
"384",14.3598326359833,7.1208473760481,18248.0194951108,1229.21033750749,100
"385",14.4602510460251,7.12861097602524,18369.6674951424,1238.78838853635,100
"386",14.5606694560669,7.13220652844185,18491.0273337628,1247.67017749695,100
"387",14.6610878661088,7.13197287665025,18612.0673701913,1255.8965228591,100
"388",14.7615062761506,7.12823403244399,18732.7588773447,1263.5073967388,100
"389",14.8619246861925,7.12129811699938,18853.0758891051,1270.54166922824,100
"390",14.9623430962343,7.11145650310422,18972.9950531118,1277.03689486604,100
"391",15.0627615062761,7.09898349027242,19092.4954554633,1283.02916599116,100
"392",15.163179916318,7.08413608744401,19211.5584760077,1288.55299135838,100
"393",15.2635983263598,7.06715434135582,19330.1676261868,1293.64122346953,100
"394",15.3640167364017,7.04826149434857,19448.3083945815,1298.32501679238,100
"395",15.4644351464435,7.02766455419722,19565.9680971932,1302.63381246605,100
"396",15.5648535564854,7.0055548694728,19683.1357341266,1306.59534536189,100
"397",15.6652719665272,6.98210882213241,19799.8018527624,1310.23566929852,100
"398",15.765690376569,6.95748857709467,19915.9584180847,1313.579196675,100
"399",15.8661087866109,6.93184285379271,20031.5986904598,1316.64874933928,100
"400",15.9665271966527,6.90530773568218,20146.7171106746,1319.46561817182,100
"401",16.0669456066946,6.87800750210961,20261.3091867294,1322.04963703229,100
"402",16.1673640167364,6.85005521430733,20375.3714160824,1324.4192215259,100
"403",16.2677824267782,6.82155400974809,20488.9011647141,1326.59147868962,100
"404",16.3682008368201,6.79259702717345,20601.8965982066,1328.5822605614,100
"405",16.4686192468619,6.76326896836125,20714.3565960549,1330.40624198348,100
"406",16.5690376569038,6.73364628911163,20826.2806816023,1332.0769917546,100
"407",16.6694560669456,6.70379785217041,20937.668958469,1333.60703724856,100
"408",16.7698744769874,6.67378593149697,21048.5220427038,1335.00794158118,100
"409",16.8702928870293,6.64366618335507,21158.8410126859,1336.29036314328,100
"410",16.9707112970711,6.61348870783946,21268.627354504,1337.46412095193,100
"411",17.071129707113,6.58329827627681,21377.8829201528,1338.53824648604,100
"412",17.1715481171548,6.55313493686003,21486.6098746283,1339.52106434653,100
"413",17.2719665271967,6.52303411746008,21594.8106711903,1340.42021628371,100
"414",17.3723849372385,6.49302760054044,21702.4880081309,1341.24272619955,100
"415",17.4728033472803,6.46314340758268,21809.64480054,1341.99504376706,100
"416",17.5732217573222,6.43340616556535,21916.284151271,1342.68308949517,100
"417",17.673640167364,6.40383776141723,22022.4093239704,1343.31229578035,100
"418",17.7740585774059,6.37445713062172,22128.0237215104,1343.88764600084,100
"419",17.8744769874477,6.34528101354151,22233.1308635731,1344.41370910466,100
"420",17.9748953974895,6.31632374653742,22337.7343693099,1344.89467336126,100
"421",18.0753138075314,6.2875978530174,22441.8379392048,1345.33437657704,100
"422",18.1757322175732,6.25911392245062,22545.4453410331,1345.73633468258,100
"423",18.2761506276151,6.23088106097153,22648.5603953199,1346.10376804796,100
"424",18.3765690376569,6.20290680806835,22751.1869641435,1346.4396253169,100
"425",18.4769874476987,6.17519751412172,22853.3289394233,1346.74660635957,100
"426",18.5774058577406,6.14775826204521,22954.9902340856,1347.0271822163,100
"427",18.6778242677824,6.12059316440705,23056.1747728275,1347.28361472484,100
"428",18.7782426778243,6.09370536538136,23156.8864849148,1347.51797353922,100
"429",18.8786610878661,6.06709716175251,23257.1292981208,1347.73215207048,100
"430",18.979079497908,6.04077017439125,23356.9071480736,1347.92788952801,100
"431",19.0794979079498,6.01472526118356,23456.2239266569,1348.10676319259,100
"432",19.1799163179916,5.9889627205423,23555.0835142708,1348.27021975676,100
"433",19.2803347280335,5.96348235363613,23653.4897742021,1348.41958440644,100
"434",19.3807531380753,5.93828349258008,23751.4465465059,1348.55606970511,100
"435",19.4811715481172,5.91336506231683,23848.9576400213,1348.68078365402,100
"436",19.581589958159,5.88872562720198,23946.0268347116,1348.79473996049,100
"437",19.6820083682008,5.86436343857622,24042.6578750371,1348.89886491312,100
"438",19.7824267782427,5.84027647266252,24138.8544705747,1348.99400547069,100
"439",19.8828451882845,5.81646246784534,24234.6202928188,1349.08093569059,100
"440",19.9832635983264,5.79291895608566,24329.9589760888,1349.16036338828,100
"441",20.0836820083682,5.76964329291487,24424.8741146043,1349.23293543502,100
"442",20.18410041841,5.74663268224576,24519.3692607667,1349.29924287283,100
"443",20.2845188284519,5.72388419961056,24613.4479262441,1349.35982599568,100
"444",20.3849372384937,5.7013948154342,24707.1135789717,1349.41517835906,100
"445",20.4853556485356,5.67916141039876,24800.3696465998,1349.46575130394,100
"446",20.5857740585774,5.65718079524985,24893.219512775,1349.5119571294,100
"447",20.6861924686192,5.63544972413244,24985.6665186167,1349.55417265176,100
"448",20.7866108786611,5.61396490807334,25077.7139627662,1349.59274225237,100
"449",20.8870292887029,5.59272302715107,25169.3651008946,1349.62798060799,100
"450",20.9874476987448,5.57172074198382,25260.6231449575,1349.66017518152,100
"451",21.0878661087866,5.55095469945715,25351.491267019,1349.68958885331,100
"452",21.1882845188284,5.53042154634173,25441.9725941356,1349.71646161189,100
